#HMM_family	HMM_len	Query_ID	Query_len	E-value	HMM_start	HMM_end	Query_start	Query_end	Coverage
GH5_9	303	FUN_007307-T1	429	5.9e-39	0	235	105	356	0.775578
GH5	275	FUN_007307-T1	429	2.4e-28	19	257	99	414	0.865455
GH5_50	283	FUN_007307-T1	429	1.6e-27	1	281	104	392	0.989399
GH5_49	293	FUN_007307-T1	429	1.9e-21	0	290	102	394	0.989761
GH28	325	FUN_007311-T1	457	1.2e-55	43	319	112	438	0.849231
GH65	372	FUN_007320-T1	632	1.9e-69	0	296	358	619	0.795699
GH45	198	FUN_007352-T1	242	4.1e-18	0	113	19	115	0.570707
GH24	137	FUN_007372-T1	268	5.6e-39	0	137	107	250	1.000000
GH18	296	FUN_007425-T1	359	1.6e-18	3	211	33	293	0.702703
GT32	90	FUN_007446-T1	366	1.9e-22	1	83	116	193	0.911111
AA7	458	FUN_007451-T1	502	7.3e-54	18	195	77	256	0.386463
AA7	458	FUN_007454-T1	510	1.1e-52	13	453	80	502	0.960699
GH64	367	FUN_007479-T1	445	1.3e-83	3	367	65	440	0.991826
GT34	246	FUN_007505-T1	332	4e-72	1	242	65	314	0.979675
GH5_5	282	FUN_007526-T1	438	4.5e-89	0	281	23	316	0.996454
GH5	275	FUN_007526-T1	438	8.8e-32	39	237	65	315	0.720000
GH5_4	276	FUN_007526-T1	438	2.8e-20	16	244	65	281	0.826087
AA3_2	568	FUN_007533-T1	585	1.9e-163	1	567	2	583	0.996479
AA3	618	FUN_007533-T1	585	2.9e-87	87	400	1	584	0.506472
AA3_3	590	FUN_007533-T1	585	4.5e-70	2	448	3	474	0.755932
AA3_1	548	FUN_007533-T1	585	5.2e-59	15	374	2	367	0.655109
CE5	189	FUN_007544-T1	235	7e-43	0	187	28	232	0.989418
AA2	255	FUN_007547-T1	564	1.4e-26	16	244	65	295	0.894118
AA1	358	FUN_007590-T1	610	9.6e-73	5	357	40	587	0.983240
AA1_3	312	FUN_007590-T1	610	5.7e-55	10	269	27	365	0.830128
AA1_1	303	FUN_007590-T1	610	1e-37	1	172	42	227	0.564356
AA7	458	FUN_007592-T1	475	8.1e-48	11	181	20	198	0.371179
GH18	296	FUN_007625-T1	401	1.5e-25	3	203	30	268	0.675676
GH28	325	FUN_007685-T1	379	3e-73	19	320	53	373	0.926154
GH11	177	FUN_007687-T1	229	2.4e-61	4	175	55	224	0.966102
GH39	431	FUN_007691-T1	440	8.1e-20	112	292	119	284	0.417633
GH16_21	206	FUN_007692-T1	206	2e-24	4	202	14	198	0.961165
GH16	189	FUN_007692-T1	206	8.8e-19	8	186	15	201	0.941799
GH64	367	FUN_007720-T1	379	2.4e-109	0	367	2	376	1.000000
GH16_23	192	FUN_007721-T1	396	2.7e-89	6	192	111	298	0.968750
GH16_21	206	FUN_007721-T1	396	6.4e-21	53	205	135	295	0.737864
GH16	189	FUN_007721-T1	396	1.3e-20	29	189	95	298	0.846561
GT57	481	FUN_007817-T1	501	5e-176	2	479	15	493	0.991684
GH72	312	FUN_007949-T1	478	6.2e-114	3	312	16	332	0.990385
GT90	250	FUN_007995-T1	543	3.7e-63	12	248	256	529	0.944000
GH16_22	216	FUN_008048-T1	427	5e-91	2	216	96	314	0.990741
GH16	189	FUN_008048-T1	427	4e-24	3	188	86	314	0.978836
GH16_23	192	FUN_008048-T1	427	3e-20	5	190	131	313	0.963542
CE1	227	FUN_008063-T1	286	8.5e-48	1	225	24	281	0.986784
GH55	740	FUN_008091-T1	776	6e-289	3	739	31	773	0.994595
GH3	216	FUN_008109-T1	883	8.3e-57	2	216	94	316	0.990741
AA7	458	FUN_008139-T1	514	2.3e-45	4	209	55	262	0.447598
GH65	372	FUN_008145-T1	1079	4.2e-80	2	369	405	769	0.986559
AA7	458	FUN_008202-T1	474	4.6e-84	6	219	40	261	0.465066
CE4	130	FUN_008209-T1	304	8.1e-31	5	127	87	221	0.938462
CBM21	107	FUN_008242-T1	656	1.6e-32	1	107	321	430	0.990654
GH18	296	FUN_008259-T1	605	1.8e-34	4	158	416	604	0.520270
GH75	220	FUN_008261-T1	265	2e-76	8	219	12	227	0.959091
GH30_7	443	FUN_008271-T1	438	6.7e-151	2	248	27	269	0.555305
GH30	417	FUN_008271-T1	438	1.1e-76	8	415	21	436	0.976019
GH30_3	417	FUN_008271-T1	438	1.7e-41	3	220	26	248	0.520384
GH30_1	416	FUN_008271-T1	438	5.2e-33	2	212	27	244	0.504808
GH30_8	342	FUN_008271-T1	438	9e-30	1	157	28	224	0.456140
GH30_4	484	FUN_008271-T1	438	2e-27	1	185	28	205	0.380165
GH30_2	417	FUN_008271-T1	438	1e-22	1	221	29	240	0.527578
GH30_5	456	FUN_008271-T1	438	8e-18	0	240	29	256	0.526316
GH7	415	FUN_008275-T1	514	2.2e-185	1	414	19	447	0.995181
GH92	491	FUN_008288-T1	674	1.6e-148	1	491	157	659	0.997963
GH20	337	FUN_008296-T1	603	7.5e-86	7	336	206	550	0.976261
GH3	216	FUN_008298-T1	533	2.3e-58	7	215	68	291	0.962963
AA3_3	590	FUN_008305-T1	616	2.1e-265	0	590	7	613	1.000000
AA3_2	568	FUN_008305-T1	616	1.2e-126	1	567	8	610	0.996479
AA3	618	FUN_008305-T1	616	1.5e-82	84	401	4	612	0.512945
AA3_1	548	FUN_008305-T1	616	1.5e-42	9	287	2	302	0.507299
CE4	130	FUN_008307-T1	495	1.2e-33	7	125	143	271	0.907692
AA7	458	FUN_008371-T1	485	2.4e-59	11	454	55	474	0.967249
GH92	491	FUN_008376-T1	821	7.5e-167	3	490	266	802	0.991853
GH95	722	FUN_008395-T1	385	2e-93	363	705	1	369	0.473684
GH95	722	FUN_008396-T1	400	1.1e-81	5	355	18	400	0.484765
GH18	296	FUN_008419-T1	401	2.3e-23	4	290	33	322	0.966216
GH64	367	FUN_008425-T1	449	1e-91	2	367	71	445	0.994550
GT32	90	FUN_008520-T1	373	1.2e-18	4	88	106	188	0.933333
GT8	257	FUN_008523-T1	378	2e-21	25	256	65	317	0.898833
AA1_3	312	FUN_008546-T1	563	8e-123	0	309	35	353	0.990385
AA1	358	FUN_008546-T1	563	2.7e-115	6	357	64	520	0.980447
AA1_2	337	FUN_008546-T1	563	1.2e-71	1	328	66	412	0.970326
AA1_1	303	FUN_008546-T1	563	5.8e-65	0	279	59	347	0.920792
GH16_3	230	FUN_008598-T1	483	1.4e-47	3	209	150	428	0.895652
GH16	189	FUN_008598-T1	483	2.3e-37	3	176	149	439	0.915344
GH16_5	238	FUN_008598-T1	483	3.4e-24	54	204	185	381	0.630252
GH16_6	274	FUN_008598-T1	483	3.9e-19	72	252	244	426	0.656934
GT2_Glyco_trans_2_3	197	FUN_008599-T1	894	2.9e-53	0	186	510	719	0.944162
GH47	446	FUN_008614-T1	549	2.8e-151	1	445	71	546	0.995516
GH92	491	FUN_008650-T1	794	2.3e-158	4	490	265	774	0.989817
GH16_18	158	FUN_008652-T1	401	2.1e-67	1	158	69	227	0.993671
GH16_19	174	FUN_008652-T1	401	1.1e-43	8	174	67	230	0.954023
GH16	189	FUN_008652-T1	401	6e-23	51	176	80	223	0.661376
GH16_21	206	FUN_008652-T1	401	3.4e-19	55	186	82	216	0.635922
GH47	446	FUN_008680-T1	564	3e-158	0	446	97	558	1.000000
AA12	401	FUN_008681-T1	512	4.8e-165	7	401	33	427	0.982544
GT76	407	FUN_008741-T1	436	5.2e-112	2	407	16	436	0.995086
GH47	446	FUN_008744-T1	523	4.2e-132	0	445	41	511	0.997758
GH18	296	FUN_008758-T1	376	3.1e-52	3	284	20	357	0.949324
GH18	296	FUN_008767-T1	438	3e-71	1	287	43	404	0.966216
AA4	522	FUN_008909-T1	522	8.6e-24	9	238	88	308	0.438697
AA7	458	FUN_008909-T1	522	1.4e-19	7	200	125	324	0.421397
GH47	446	FUN_008914-T1	699	6e-167	0	446	172	666	1.000000
GT39	223	FUN_008919-T1	773	3.9e-70	1	223	60	305	0.995516
GT69	239	FUN_008920-T1	415	1.7e-85	0	238	62	318	0.995816
GH5_7	289	FUN_008966-T1	436	1.4e-85	1	289	61	334	0.996540
GH5	275	FUN_008966-T1	436	8.7e-34	11	239	46	342	0.829091
GH5_41	256	FUN_008966-T1	436	2e-24	4	171	67	244	0.652344
GH18	296	FUN_008992-T1	1125	4.2e-54	4	278	364	719	0.925676
GT22	389	FUN_009033-T1	659	3e-92	1	389	58	509	0.997429
GT20	475	FUN_009071-T1	905	6e-159	31	475	155	613	0.934737
GH133	372	FUN_009120-T1	1557	9.8e-157	4	371	1082	1542	0.986559
GH92	491	FUN_009155-T1	853	1.6e-155	2	491	337	844	0.995927
GT59	404	FUN_009164-T1	695	1.9e-136	1	404	67	612	0.997525
GT15	273	FUN_009221-T1	406	5.6e-126	0	272	82	353	0.996337
GT58	364	FUN_009229-T1	420	2.9e-144	3	364	25	389	0.991758
GH55	740	FUN_009248-T1	767	6.8e-202	4	732	23	751	0.983784
GT64	248	FUN_009255-T1	354	8.1e-53	0	244	90	336	0.983871
GT32	90	FUN_009256-T1	359	6.3e-20	2	84	88	165	0.911111
GH5_5	282	FUN_009288-T1	471	5e-95	29	281	67	324	0.893617
GH5	275	FUN_009288-T1	471	7.5e-34	36	238	68	324	0.734545
GH5_4	276	FUN_009288-T1	471	1.2e-22	12	260	68	304	0.898551
GH5_25	262	FUN_009288-T1	471	5.9e-20	14	172	73	244	0.603053
GH5_39	293	FUN_009288-T1	471	5.7e-19	15	152	74	211	0.467577
GH79	455	FUN_009291-T1	414	5.6e-27	47	389	4	341	0.751648
GH105	332	FUN_009294-T1	372	5.2e-107	7	331	46	368	0.975904
GH6	294	FUN_009295-T1	328	2.1e-92	19	290	1	287	0.921769
GH18	296	FUN_002340-T1	338	2e-52	2	270	18	328	0.905405
GH76	358	FUN_002356-T1	613	2.3e-56	18	329	63	488	0.868715
GH2	752	FUN_002371-T1	854	1.3e-91	26	587	3	773	0.746011
GT24	248	FUN_002428-T1	1486	2.1e-135	0	248	1170	1418	1.000000
GT48	739	FUN_002429-T1	1938	0.0	0	733	851	1631	0.991881
GT25	181	FUN_002431-T1	393	8.5e-26	1	168	82	293	0.922652
AA3_2	568	FUN_002538-T1	598	5.3e-172	0	568	11	593	1.000000
AA3	618	FUN_002538-T1	598	2.4e-88	85	404	9	597	0.516181
AA3_3	590	FUN_002538-T1	598	4.1e-76	2	461	13	490	0.777966
GH5_12	539	FUN_002568-T1	770	1.5e-223	0	539	14	548	1.000000
GH5	275	FUN_002568-T1	770	3.2e-31	3	238	14	549	0.854545
GH5_43	371	FUN_002568-T1	770	2e-18	0	207	14	253	0.557951
GH5_27	324	FUN_002568-T1	770	2.2e-18	0	193	47	253	0.595679
GH1	429	FUN_002585-T1	484	5.2e-160	3	427	5	477	0.988345
AA7	458	FUN_002618-T1	571	9.3e-50	18	204	128	325	0.406114
GT1	382	FUN_002621-T1	512	5.8e-19	228	382	320	509	0.403141
GT109	411	FUN_002628-T1	276	3.3e-59	5	232	13	252	0.552311
GH92	491	FUN_002632-T1	810	5.7e-156	3	490	261	762	0.991853
GH43_11	292	FUN_002639-T1	553	6.6e-148	0	292	3	295	1.000000
GH43_12	281	FUN_002639-T1	553	4.3e-93	0	280	4	294	0.996441
GH43_13	304	FUN_002639-T1	553	1.3e-80	0	303	3	294	0.996711
GH43_14	291	FUN_002639-T1	553	3.2e-78	1	290	4	294	0.993127
GH43	248	FUN_002639-T1	553	7.9e-64	0	247	3	295	0.995968
GH43_10	271	FUN_002639-T1	553	2.4e-52	0	270	4	294	0.996310
GH43_9	272	FUN_002639-T1	553	9e-50	0	272	4	295	1.000000
CBM91	200	FUN_002639-T1	553	2.2e-47	2	198	320	535	0.980000
GH43_8	281	FUN_002639-T1	553	8.8e-35	0	280	5	294	0.996441
GH43_34	280	FUN_002639-T1	553	1.2e-32	0	278	5	292	0.992857
GH43_15	274	FUN_002639-T1	553	1.8e-29	2	271	5	289	0.981752
GH43_3	299	FUN_002639-T1	553	1.7e-28	1	298	4	294	0.993311
GH43_36	266	FUN_002639-T1	553	4.7e-25	1	265	5	294	0.992481
GH43_30	265	FUN_002639-T1	553	2e-24	2	262	13	277	0.981132
GH43_31	268	FUN_002639-T1	553	3.7e-22	3	251	13	268	0.925373
GH43_29	278	FUN_002639-T1	553	3e-20	0	275	5	292	0.989209
GH43_4	310	FUN_002639-T1	553	5.7e-20	3	239	14	237	0.761290
GH43_33	315	FUN_002639-T1	553	7e-18	3	133	13	141	0.412698
GT20	475	FUN_002680-T1	536	6.1e-204	7	474	9	478	0.983158
GH16_18	158	FUN_002699-T1	424	3.6e-44	1	158	83	251	0.993671
GH16_19	174	FUN_002699-T1	424	2.2e-39	15	172	88	252	0.902299
GH16_21	206	FUN_002699-T1	424	8.9e-22	12	187	48	242	0.849515
GH16	189	FUN_002699-T1	424	3.1e-20	9	175	49	238	0.878307
GH47	446	FUN_002779-T1	1065	2.3e-168	1	446	237	1055	0.997758
GT69	239	FUN_002892-T1	552	3.8e-50	1	233	202	451	0.970711
GH18	296	FUN_002915-T1	397	2.2e-82	2	286	5	358	0.959459
CE9	373	FUN_003041-T1	437	1.8e-116	0	363	17	409	0.973190
GH3	216	FUN_003042-T1	929	2.5e-49	8	215	85	311	0.958333
AA7	458	FUN_003048-T1	502	1e-52	5	211	64	269	0.449782
GH5_9	303	FUN_003056-T1	764	3.1e-103	0	303	398	721	1.000000
GH5_45	299	FUN_003056-T1	764	1e-31	2	241	397	633	0.799331
GH5_14	277	FUN_003056-T1	764	1.8e-29	2	232	396	633	0.830325
GH5_50	283	FUN_003056-T1	764	2.1e-28	0	223	396	618	0.787986
GH5	275	FUN_003056-T1	764	2.9e-28	19	274	390	722	0.927273
GH5_15	300	FUN_003056-T1	764	2e-21	3	230	391	610	0.756667
GH5_46	257	FUN_003056-T1	764	6.7e-21	5	216	394	604	0.821012
GH5_22	286	FUN_003056-T1	764	4.7e-19	7	216	388	609	0.730769
GH115	697	FUN_003089-T1	984	2.9e-233	12	586	19	630	0.823529
GH81	622	FUN_003093-T1	712	6.9e-219	8	622	27	707	0.987138
GT50	262	FUN_003206-T1	417	6.5e-99	0	262	135	403	1.000000
GT2_Chitin_synth_1	163	FUN_003296-T1	906	1.2e-70	0	163	212	381	1.000000
GT2_Chitin_synth_2	527	FUN_003296-T1	906	2.4e-27	202	406	357	569	0.387097
GT62	268	FUN_003319-T1	404	1.4e-108	1	267	98	362	0.992537
GH72	312	FUN_003331-T1	456	6.2e-125	2	311	31	332	0.990385
GH43_34	280	FUN_003358-T1	503	6.1e-100	0	280	35	316	1.000000
GH43_29	278	FUN_003358-T1	503	5.2e-61	2	278	37	317	0.992806
GH43	248	FUN_003358-T1	503	1.1e-59	2	247	35	317	0.987903
GH43_3	299	FUN_003358-T1	503	5.7e-58	2	297	35	314	0.986622
GH43_33	315	FUN_003358-T1	503	1.5e-49	8	146	48	189	0.438095
GH43_16	311	FUN_003358-T1	503	1.1e-46	1	311	35	317	0.996785
GH43_2	273	FUN_003358-T1	503	3.9e-46	1	273	43	316	0.996337
GH43_31	268	FUN_003358-T1	503	1.2e-42	2	262	42	305	0.970149
GH43_32	267	FUN_003358-T1	503	4.8e-42	0	266	52	314	0.996255
GH43_30	265	FUN_003358-T1	503	1.3e-35	2	253	43	292	0.947170
GH43_9	272	FUN_003358-T1	503	6.8e-33	1	271	35	316	0.992647
GH43_19	233	FUN_003358-T1	503	1.7e-32	3	220	42	314	0.931330
GH43_1	310	FUN_003358-T1	503	3.5e-32	5	151	40	184	0.470968
GH43_10	271	FUN_003358-T1	503	4.3e-31	1	250	35	290	0.918819
CBM66	155	FUN_003358-T1	503	1e-30	1	155	331	495	0.993548
GH43_26	294	FUN_003358-T1	503	1.4e-29	2	293	35	316	0.989796
GH43_8	281	FUN_003358-T1	503	2.7e-29	1	262	36	298	0.928826
GH43_24	246	FUN_003358-T1	503	4.4e-27	4	238	51	287	0.951220
GH43_12	281	FUN_003358-T1	503	4.3e-25	1	257	35	295	0.911032
GH43_22	209	FUN_003358-T1	503	1.6e-24	4	208	43	292	0.976077
GH43_11	292	FUN_003358-T1	503	2.7e-22	2	289	35	314	0.982877
GH43_5	287	FUN_003358-T1	503	1.5e-21	2	285	44	315	0.986063
GH43_37	242	FUN_003358-T1	503	9.8e-21	18	236	57	272	0.900826
GH43_4	310	FUN_003358-T1	503	1.7e-20	3	228	44	255	0.725806
GH43_18	229	FUN_003358-T1	503	1.5e-19	4	228	43	276	0.978166
GH43_14	291	FUN_003358-T1	503	2.1e-19	2	226	35	258	0.769759
GH76	358	FUN_003363-T1	456	4.5e-99	10	344	24	390	0.932961
GH30_5	456	FUN_003368-T1	479	1.8e-147	1	456	24	471	0.997807
GH30	417	FUN_003368-T1	479	2.3e-57	7	413	14	440	0.973621
GH30_4	484	FUN_003368-T1	479	3.2e-33	1	442	22	420	0.911157
GT8	257	FUN_003407-T1	313	2.7e-39	31	256	3	277	0.875486
GT2_Chitin_synth_1	163	FUN_003455-T1	914	4.9e-75	0	163	244	407	1.000000
GT2_Chitin_synth_2	527	FUN_003455-T1	914	2.8e-24	203	408	384	595	0.388994
GH76	358	FUN_003510-T1	460	4.7e-107	9	351	30	399	0.955307
GH95	722	FUN_003524-T1	795	5.4e-190	4	715	2	772	0.984765
AA2	255	FUN_003536-T1	759	1.5e-38	18	114	80	177	0.376471
GH11	177	FUN_003551-T1	223	1.3e-76	0	177	43	221	1.000000
GH30_7	443	FUN_003590-T1	459	2.6e-178	1	442	19	456	0.995485
GH30	417	FUN_003590-T1	459	4.5e-75	10	415	16	457	0.971223
GH30_3	417	FUN_003590-T1	459	3.9e-41	2	400	18	415	0.954436
GH30_4	484	FUN_003590-T1	459	9.1e-40	1	483	21	456	0.995868
GH30_8	342	FUN_003590-T1	459	1.3e-36	1	338	21	414	0.985380
GH30_1	416	FUN_003590-T1	459	1e-31	1	253	19	278	0.605769
GH30_5	456	FUN_003590-T1	459	2.7e-29	0	456	22	456	1.000000
GH30_2	417	FUN_003590-T1	459	8e-21	1	400	22	414	0.956835
CE15	269	FUN_003591-T1	393	5.5e-93	0	268	42	364	0.996283
PL20	229	FUN_003592-T1	258	2.3e-106	0	229	22	257	1.000000
GH2	752	FUN_003594-T1	957	1.8e-72	25	542	23	814	0.687500
GH75	220	FUN_003620-T1	235	1.8e-84	5	219	9	231	0.972727
GH125	402	FUN_003650-T1	530	6.3e-124	0	402	92	509	1.000000
CE3	194	FUN_003666-T1	1568	1.2e-44	0	194	55	255	1.000000
CBM24	76	FUN_003666-T1	1568	1.9e-19	1	76	939	1013	0.986842
GT4	160	FUN_003711-T1	467	7.8e-38	7	158	228	407	0.943750
CBM66	155	FUN_003755-T1	588	1.2e-68	2	155	258	413	0.987097
GH18	296	FUN_003756-T1	1236	1.1e-48	3	279	458	809	0.932432
GT39	223	FUN_003822-T1	740	1.7e-72	1	223	64	303	0.995516
GH72	312	FUN_003870-T1	457	5.9e-106	3	291	18	295	0.923077
GT4	160	FUN_003907-T1	499	1.9e-35	5	148	213	354	0.893750
GH105	332	FUN_003960-T1	383	3.2e-18	10	283	47	332	0.822289
GT2_Chitin_synth_2	527	FUN_004022-T1	1859	3.9e-247	2	527	1207	1714	0.996205
GT2_Chitin_synth_2	527	FUN_004023-T1	1767	1.1e-227	2	524	1046	1553	0.990512
GT2_Glyco_trans_2_3	197	FUN_004023-T1	1767	1e-17	1	193	1237	1473	0.974619
GT62	268	FUN_004041-T1	468	3.3e-125	2	268	83	347	0.992537
GH125	402	FUN_004102-T1	545	1.1e-162	0	402	90	525	1.000000
GT2_Chitin_synth_1	163	FUN_004118-T1	1229	1.4e-78	0	163	538	701	1.000000
GT2_Chitin_synth_2	527	FUN_004118-T1	1229	1.9e-24	203	411	678	891	0.394687
GH27	229	FUN_004146-T1	476	3.5e-41	10	229	183	453	0.956332
GH92	491	FUN_004170-T1	793	8.8e-148	2	491	256	758	0.995927
GH54	316	FUN_004179-T1	510	2.1e-152	0	314	27	344	0.993671
CBM42	136	FUN_004179-T1	510	1.8e-58	1	136	364	505	0.992647
GH10	303	FUN_004186-T1	347	5.7e-104	1	301	50	343	0.990099
GT33	425	FUN_004225-T1	474	6.8e-143	1	424	53	467	0.995294
GT35	674	FUN_004240-T1	725	5.7e-222	1	521	162	725	0.771513
CE16	267	FUN_004249-T1	342	7.3e-63	0	266	27	327	0.996255
AA11	191	FUN_004251-T1	234	2.5e-62	11	188	40	213	0.926702
GH76	358	FUN_004255-T1	476	1.9e-96	8	351	25	399	0.958101
AA7	458	FUN_004286-T1	1150	1.2e-38	12	194	304	506	0.397380
GH16_1	229	FUN_004360-T1	767	3.5e-81	8	228	50	280	0.960699
GH16	189	FUN_004360-T1	767	7.7e-21	36	189	51	300	0.809524
GH76	358	FUN_004364-T1	409	2.6e-86	15	336	33	391	0.896648
GH132	303	FUN_004451-T1	497	7.8e-82	34	302	39	314	0.884488
AA4	522	FUN_004559-T1	649	7.7e-25	10	239	169	393	0.438697
AA7	458	FUN_004559-T1	649	2.5e-22	7	204	207	417	0.430131
AA3_2	568	FUN_004567-T1	604	5e-177	2	568	7	600	0.996479
AA3	618	FUN_004567-T1	604	1.3e-86	87	401	5	601	0.508091
AA3_3	590	FUN_004567-T1	604	9.4e-78	2	448	7	485	0.755932
AA1	358	FUN_004580-T1	505	1.1e-60	63	358	0	458	0.824022
AA1_2	337	FUN_004580-T1	505	2.4e-27	57	227	1	184	0.504451
AA1_1	303	FUN_004580-T1	505	1.8e-26	68	270	2	216	0.666667
AA1_3	312	FUN_004580-T1	505	5e-19	88	262	2	182	0.557692
GH128	224	FUN_004617-T1	292	5.5e-60	3	224	44	279	0.986607
