39550at5125	scaffold_5	1808374	1819672
4828at5125	scaffold_11	187482	200045
4828at5125	scaffold_1	2207588	2219932
7475at5125	scaffold_1	2126669	2138301
43904at5125	scaffold_1	3158916	3169458
13988at5125	scaffold_15	479041	491095
13988at5125	scaffold_2	3727556	3739214
13988at5125	scaffold_1	1728255	1739928
5153at5125	scaffold_2	1806773	1819911
31057at5125	scaffold_7	350357	361709
58740at5125	scaffold_15	354654	365207
36238at5125	scaffold_5	2204352	2215275
3683at5125	scaffold_6	1328034	1341181
3522at5125	scaffold_1	1049212	1063364
12396at5125	scaffold_4	1526218	1537536
37320at5125	scaffold_9	840174	851041
31117at5125	scaffold_2	1429499	1440914
31117at5125	scaffold_10	431072	442067
31117at5125	scaffold_6	1693306	1704507
22782at5125	scaffold_7	232631	244158
52075at5125	scaffold_6	606519	616785
3281at5125	scaffold_9	227668	241802
7658at5125	scaffold_7	25759	36040
4887at5125	scaffold_4	1691583	1705941
50082at5125	scaffold_13	125355	136094
53264at5125	scaffold_5	1261192	1271896
28048at5125	scaffold_7	246687	257988
53046at5125	scaffold_2	154863	165510
1510at5125	scaffold_3	1031800	1046368
5399at5125	scaffold_6	1944841	1957350
53260at5125	scaffold_1	3142551	3153057
9409at5125	scaffold_10	313551	326424
56115at5125	scaffold_12	615651	626162
9638at5125	scaffold_6	2116182	2128011
9638at5125	scaffold_13	347698	359224
18825at5125	scaffold_1	620708	632693
24215at5125	scaffold_11	1147477	1158682
24215at5125	scaffold_5	499842	510924
21705at5125	scaffold_4	1062477	1073958
57449at5125	scaffold_1	2226414	2236968
46859at5125	scaffold_6	1895932	1906816
46859at5125	scaffold_2	2418271	2428899
2219at5125	scaffold_2	3144130	3157681
1331at5125	scaffold_1	3041579	3055991
10595at5125	scaffold_2	2906166	2918195
42297at5125	scaffold_7	1689030	1700073
52281at5125	scaffold_3	291849	302840
8652at5125	scaffold_3	943432	955800
8652at5125	scaffold_7	2142456	2154123
55700at5125	scaffold_1	3113210	3123739
4784at5125	scaffold_1	2476207	2489514
7776at5125	scaffold_9	106395	119082
7776at5125	scaffold_3	949449	961619
53050at5125	scaffold_14	531148	541877
25990at5125	scaffold_5	497128	508552
13055at5125	scaffold_5	722643	734166
6190at5125	scaffold_4	457344	470109
28586at5125	scaffold_3	1431796	1443762
39476at5125	scaffold_2	633377	644429
48680at5125	scaffold_2	2665939	2676532
12190at5125	scaffold_1	548855	560736
12190at5125	scaffold_2	1787495	1799273
12190at5125	scaffold_4	1309035	1321278
13949at5125	scaffold_15	308282	320283
24298at5125	scaffold_1	636070	648511
45828at5125	scaffold_8	801218	811511
13339at5125	scaffold_3	2114988	2126941
18744at5125	scaffold_9	926103	938077
9293at5125	scaffold_1	3208130	3220652
25352at5125	scaffold_1	2069195	2119905
49246at5125	scaffold_2	1310559	1321446
3690at5125	scaffold_5	1785417	1799101
40359at5125	scaffold_2	1114734	1125644
8760at5125	scaffold_2	1961336	1973732
8760at5125	scaffold_9	110413	122143
32284at5125	scaffold_6	543483	555188
17187at5125	scaffold_6	520978	532273
949at5125	scaffold_6	1938141	1951038
38175at5125	scaffold_2	458024	469163
14194at5125	scaffold_15	127737	139847
26010at5125	scaffold_9	1275185	1286754
26010at5125	scaffold_7	970772	981689
26010at5125	scaffold_8	571000	582003
25909at5125	scaffold_3	2311159	2322441
25909at5125	scaffold_2	956726	967838
25909at5125	scaffold_1	2735342	2796032
41443at5125	scaffold_1	2605840	2616489
7743at5125	scaffold_11	1181839	1194552
7743at5125	scaffold_15	97768	109654
40998at5125	scaffold_3	465487	476242
28511at5125	scaffold_14	410174	421326
28511at5125	scaffold_1	3727109	3738227
3346at5125	scaffold_6	2204095	2223512
36547at5125	scaffold_2	139197	150582
8597at5125	scaffold_5	707607	719469
40683at5125	scaffold_8	726130	737331
30133at5125	scaffold_10	862384	873784
36077at5125	scaffold_7	644456	655572
58221at5125	scaffold_12	849619	860319
37211at5125	scaffold_8	446921	458286
25777at5125	scaffold_1	3484864	3496144
25777at5125	scaffold_6	1818931	1829938
25777at5125	scaffold_3	897715	908731
10062at5125	scaffold_2	2657076	2668029
35445at5125	scaffold_6	597613	610186
54934at5125	scaffold_4	2360930	2371433
7709at5125	scaffold_6	764108	776708
14000at5125	scaffold_3	1452968	1464617
434at5125	scaffold_8	679670	703746
11898at5125	scaffold_8	143995	156085
14852at5125	scaffold_2	2527138	2539585
9541at5125	scaffold_7	648336	660708
46196at5125	scaffold_3	1243993	1255007
52573at5125	scaffold_5	620512	631194
48767at5125	scaffold_2	551413	562178
16868at5125	scaffold_2	159400	171129
16868at5125	scaffold_4	1951648	1962919
8381at5125	scaffold_8	600333	615551
49412at5125	scaffold_9	287920	298679
49412at5125	scaffold_6	1406541	1416903
6534at5125	scaffold_7	994917	1007166
2136at5125	scaffold_3	2178221	2192141
4187at5125	scaffold_15	59121	103762
3705at5125	scaffold_3	1518859	1532965
50591at5125	scaffold_1	3897094	3907944
29485at5125	scaffold_11	1066087	1076497
29485at5125	scaffold_1	3311334	3321648
29485at5125	scaffold_10	411773	422983
19641at5125	scaffold_6	1560264	1571952
20193at5125	scaffold_4	1597582	1609267
54245at5125	scaffold_2	954741	965224
31153at5125	scaffold_2	360650	372464
