39550at5125	scaffold_1	3370938	3382267
4828at5125	scaffold_7	176844	189440
4828at5125	scaffold_2	1889800	1902156
7475at5125	scaffold_2	1906564	1918386
43904at5125	scaffold_5	558835	569397
43904at5125	scaffold_4	1175413	1186032
13988at5125	scaffold_4	3136306	3177258
13988at5125	scaffold_5	12542	23909
5153at5125	scaffold_3	3413720	3426679
31057at5125	scaffold_1	4784093	4795223
58740at5125	scaffold_7	1076154	1086430
36238at5125	scaffold_5	3685741	3696664
3683at5125	scaffold_3	843777	856982
19425at5125	scaffold_1	1515834	1527402
3522at5125	scaffold_3	1010812	1023046
12396at5125	scaffold_2	4577489	4588649
12396at5125	scaffold_7	3116701	3127830
142at5125	scaffold_4	307192	325166
37320at5125	scaffold_7	1948906	1959844
31117at5125	scaffold_3	2522100	2533519
31117at5125	scaffold_4	2117394	2128369
31117at5125	scaffold_1	3850105	3861596
22782at5125	scaffold_1	5016944	5028483
22782at5125	scaffold_6	1403590	1414567
52075at5125	scaffold_5	1523297	1534190
3281at5125	scaffold_3	1235402	1249384
7658at5125	scaffold_1	2682351	2695225
4887at5125	scaffold_4	3522834	3537079
50082at5125	scaffold_1	1854485	1865233
53264at5125	scaffold_7	2583692	2594403
28048at5125	scaffold_1	4950862	4962314
45322at5125	scaffold_4	351037	361720
53046at5125	scaffold_2	4254817	4265516
1510at5125	scaffold_6	1449842	1464322
5399at5125	scaffold_1	1099369	1111834
53260at5125	scaffold_5	693650	704174
9409at5125	scaffold_4	2035024	2047894
56115at5125	scaffold_3	4736449	4747266
9638at5125	scaffold_1	878186	890116
18825at5125	scaffold_3	2095076	2106619
24215at5125	scaffold_3	1690831	1702033
24215at5125	scaffold_1	2316888	2327976
24215at5125	scaffold_7	347684	358694
21705at5125	scaffold_2	1393710	1405270
21705at5125	scaffold_1	2626894	2638039
57449at5125	scaffold_1	5916262	5926861
7192at5125	scaffold_6	372279	384003
46859at5125	scaffold_1	1160786	1171798
46859at5125	scaffold_4	1719300	1729734
2219at5125	scaffold_2	5075280	5088831
1331at5125	scaffold_5	868186	883030
10595at5125	scaffold_4	2407553	2419737
10595at5125	scaffold_2	1690739	1702617
42297at5125	scaffold_1	4109329	4120399
52281at5125	scaffold_7	3708563	3719559
52849at5125	scaffold_2	5827585	5838743
8652at5125	scaffold_4	1997385	2009673
8652at5125	scaffold_6	3310160	3343697
55700at5125	scaffold_2	3754883	3765399
4784at5125	scaffold_5	342805	355957
7776at5125	scaffold_2	2448721	2461428
29940at5125	scaffold_3	1204629	1216228
53050at5125	scaffold_1	5108934	5119702
25990at5125	scaffold_1	2325036	2336544
13055at5125	scaffold_7	2152505	2164019
6190at5125	scaffold_1	5850414	5863157
6190at5125	scaffold_5	3093772	3106625
28586at5125	scaffold_5	945385	957666
39476at5125	scaffold_2	3474971	3485948
48680at5125	scaffold_2	1643285	1653993
12190at5125	scaffold_3	2182704	2194722
12190at5125	scaffold_4	3604252	3616227
12190at5125	scaffold_7	1223731	1235568
51080at5125	scaffold_6	368290	378928
13949at5125	scaffold_7	981384	993305
45220at5125	scaffold_6	2806643	2817373
24298at5125	scaffold_3	2072679	2085024
45828at5125	scaffold_1	1518155	1528997
13339at5125	scaffold_5	3387929	3400145
18744at5125	scaffold_7	2028359	2040254
9293at5125	scaffold_5	616461	629241
25352at5125	scaffold_2	2178434	2189934
49246at5125	scaffold_7	2979725	2990822
3690at5125	scaffold_1	3392616	3406300
