52131at5125	scaffold_351	7294	17928
56355at5125	scaffold_254	36851	47360
47165at5125	scaffold_233	12376	23891
1954at5125	scaffold_178	0	13447
52270at5125	scaffold_722	0	7480
51159at5125	scaffold_136	7504	18211
51159at5125	scaffold_771	0	5735
15789at5125	scaffold_77	0	6325
55565at5125	scaffold_55	912	11640
55218at5125	scaffold_616	0	9404
53500at5125	scaffold_413	0	5347
53500at5125	scaffold_278	30101	40687
55945at5125	scaffold_13	130480	141433
45370at5125	scaffold_339	3659	14680
50032at5125	scaffold_239	39850	50819
53591at5125	scaffold_73	93464	104111
57293at5125	scaffold_190	33355	43909
28753at5125	scaffold_371	12986	24164
46370at5125	scaffold_10	12847	23344
46370at5125	scaffold_221	45320	55607
24870at5125	scaffold_6	273652	284858
24870at5125	scaffold_228	20536	31468
24870at5125	scaffold_42	108544	119467
44315at5125	scaffold_3	96120	107076
52218at5125	scaffold_22	186979	197383
53417at5125	scaffold_251	0	5509
33747at5125	scaffold_193	24037	35755
22299at5125	scaffold_468	3944	15244
22299at5125	scaffold_24	40651	56247
22299at5125	scaffold_13	6605	52275
41561at5125	scaffold_160	43852	54831
49832at5125	scaffold_337	18386	29322
55287at5125	scaffold_9	0	5514
8390at5125	scaffold_846	0	6056
43488at5125	scaffold_522	0	5953
56770at5125	scaffold_73	890	11144
31934at5125	scaffold_186	5673	19788
54250at5125	scaffold_1287	0	5368
7210at5125	scaffold_499	0	7738
7210at5125	scaffold_701	0	7698
7210at5125	scaffold_732	0	7356
2198at5125	scaffold_47	10773	22713
60078at5125	scaffold_460	4766	15620
48283at5125	scaffold_31	37711	48594
16643at5125	scaffold_66	213	12435
47311at5125	scaffold_41	100432	111565
