scaffold_1_38 9693 9821
scaffold_1_38 10024 10263
scaffold_1_38 10377 10389
scaffold_1_38 10448 10610

scaffold_1_39 200 227
scaffold_1_39 296 315
scaffold_1_39 413 463
scaffold_1_39 867 878
scaffold_1_39 1340 1353
scaffold_1_39 1698 1778
scaffold_1_39 1970 1987
scaffold_1_39 3124 3165
scaffold_1_39 3344 3364
scaffold_1_39 3504 3516
scaffold_1_39 3849 3909
scaffold_1_39 4276 4291
scaffold_1_39 4355 4377
scaffold_1_39 4429 4447
scaffold_1_39 5122 5222
scaffold_1_39 5278 5324
scaffold_1_39 5533 5552
scaffold_1_39 5631 5649
scaffold_1_39 5839 8114
scaffold_1_39 8191 8485

scaffold_1_40 200 628
scaffold_1_40 692 833
scaffold_1_40 884 1068

scaffold_1_41 200 286
scaffold_1_41 348 970
scaffold_1_41 1036 1384

scaffold_1_42 200 257
scaffold_1_42 319 342
scaffold_1_42 482 556
scaffold_1_42 746 1908
scaffold_1_42 1972 2232
scaffold_1_42 2339 2743
scaffold_1_42 2816 2881

scaffold_1_43 200 2692

scaffold_1_44 200 252
scaffold_1_44 507 523
scaffold_1_44 679 839
scaffold_1_44 1033 1433
scaffold_1_44 1506 2490
scaffold_1_44 2618 3055
scaffold_1_44 3153 3179

scaffold_1_45 200 576
scaffold_1_45 672 1371

scaffold_1_46 200 227
scaffold_1_46 302 505
scaffold_1_46 562 644
scaffold_1_46 705 884
scaffold_1_46 944 1036
scaffold_1_46 1101 1257
scaffold_1_46 1325 1569
scaffold_1_46 1634 3094

scaffold_1_47 200 205
scaffold_1_47 312 397
scaffold_1_47 528 684
scaffold_1_47 808 1481
scaffold_1_47 1572 1824

scaffold_1_48 200 443
scaffold_1_48 533 777

scaffold_1_49 200 211
scaffold_1_49 312 1728
scaffold_1_49 1809 1945

scaffold_1_50 200 668
scaffold_1_50 708 1642

scaffold_1_51 200 274
scaffold_1_51 356 653
scaffold_1_51 715 2033

scaffold_1_52 200 773
scaffold_1_52 891 1730
scaffold_1_52 1797 2392

scaffold_1_53 200 3281
scaffold_1_53 3400 3816
scaffold_1_53 4206 4217
scaffold_1_53 4494 4507

scaffold_1_54 200 2381
scaffold_1_54 2464 2600

scaffold_1_55 200 588
scaffold_1_55 690 766
scaffold_1_55 863 1080
scaffold_1_55 1146 1214

scaffold_1_56 200 469
scaffold_1_56 633 915
scaffold_1_56 1033 1838

scaffold_1_57 200 1906

scaffold_1_58 200 617
scaffold_1_58 804 896
scaffold_1_58 962 1176

scaffold_1_59 200 297
scaffold_1_59 440 1257
scaffold_1_59 1338 1414

scaffold_1_60 200 2374

scaffold_1_61 200 994

scaffold_1_62 200 331
scaffold_1_62 407 540
scaffold_1_62 613 1165
scaffold_1_62 1243 2649

scaffold_1_63 200 1264
scaffold_1_63 1325 2206

scaffold_1_64 200 422
scaffold_1_64 520 1067

scaffold_1_65 200 2218
scaffold_1_65 2353 2362
scaffold_1_65 2645 2701
scaffold_1_65 2819 2834
scaffold_1_65 3039 3106
scaffold_1_65 3386 3407
scaffold_1_65 3562 3581
scaffold_1_65 3942 3958
scaffold_1_65 4146 4161
scaffold_1_65 4321 4333
scaffold_1_65 4388 4403
scaffold_1_65 4665 4676
scaffold_1_65 5000 5010
scaffold_1_65 5261 5275
scaffold_1_65 5363 5376
scaffold_1_65 5507 5784
scaffold_1_65 5907 5928
scaffold_1_65 6029 6037
scaffold_1_65 6096 6108
scaffold_1_65 6251 6288
scaffold_1_65 6397 6410
scaffold_1_65 6450 6467
scaffold_1_65 6589 6635
scaffold_1_65 6697 6729
scaffold_1_65 6772 6794
scaffold_1_65 6900 6913
scaffold_1_65 6976 7034
scaffold_1_65 7098 7117
scaffold_1_65 7264 7278
scaffold_1_65 7692 7852
scaffold_1_65 7930 8112

scaffold_1_66 200 389
scaffold_1_66 492 986
scaffold_1_66 1131 1135
scaffold_1_66 1314 1316

scaffold_1_67 200 494
scaffold_1_67 606 2311
scaffold_1_67 2404 3399

scaffold_1_68 200 708
scaffold_1_68 821 890

scaffold_1_69 200 210
scaffold_1_69 355 673
scaffold_1_69 867 1073

scaffold_1_70 200 235
scaffold_1_70 297 1349

scaffold_1_71 200 372
scaffold_1_71 437 477
scaffold_1_71 545 3898
scaffold_1_71 3959 6590
scaffold_1_71 6659 6794

scaffold_1_72 200 836
scaffold_1_72 915 2509
scaffold_1_72 2593 2667

scaffold_1_73 200 271
scaffold_1_73 439 564
scaffold_1_73 648 1217
scaffold_1_73 1287 2366

scaffold_1_74 200 3283
scaffold_1_74 3400 3720

scaffold_1_75 200 230
scaffold_1_75 479 773
scaffold_1_75 905 2603

scaffold_1_76 200 447
scaffold_1_76 539 1568

scaffold_1_77 200 308
scaffold_1_77 413 1251

scaffold_1_78 200 808
scaffold_1_78 873 4319
scaffold_1_78 4386 4544

scaffold_1_79 200 1540

scaffold_1_80 200 271
scaffold_1_80 357 925
scaffold_1_80 992 1418

scaffold_1_81 200 374
scaffold_1_81 446 450
scaffold_1_81 592 1296

scaffold_1_82 200 308
scaffold_1_82 370 1721

scaffold_1_83 200 961

scaffold_1_84 200 1198

scaffold_1_85 200 673
scaffold_1_85 735 1343

scaffold_1_86 200 341
scaffold_1_86 399 1882
scaffold_1_86 1978 2359
scaffold_1_86 2418 4216

scaffold_1_87 200 3431
scaffold_1_87 3488 5481

scaffold_1_88 200 2104

scaffold_1_89 200 1471

scaffold_1_90 200 297
scaffold_1_90 395 2792
scaffold_1_90 2893 3249

scaffold_1_91 200 1711

scaffold_1_92 200 999
scaffold_1_92 1102 1353
scaffold_1_92 1458 1986
scaffold_1_92 2134 2466

scaffold_1_93 200 364
scaffold_1_93 444 2607
scaffold_1_93 3011 3018

scaffold_1_94 200 314
scaffold_1_94 390 538
scaffold_1_94 613 1601
scaffold_1_94 1673 1736

scaffold_1_95 200 303
scaffold_1_95 508 1113
scaffold_1_95 1263 2256

scaffold_1_96 200 226
scaffold_1_96 3318 3585
scaffold_1_96 3706 4133
scaffold_1_96 4219 4437

scaffold_1_97 200 1207

scaffold_1_98 200 243
scaffold_1_98 317 336
scaffold_1_98 438 488
scaffold_1_98 549 1145
scaffold_1_98 1208 1326

scaffold_1_99 200 353
scaffold_1_99 439 805
scaffold_1_99 866 1254
scaffold_1_99 1309 1315
scaffold_1_99 1362 1380
scaffold_1_99 1836 1869
scaffold_1_99 1982 2019

scaffold_1_100 200 265
scaffold_1_100 338 366
scaffold_1_100 450 498
scaffold_1_100 629 812
scaffold_1_100 874 4568

scaffold_1_101 200 345
scaffold_1_101 419 524
scaffold_1_101 618 1127

scaffold_1_102 200 578
scaffold_1_102 740 1056

scaffold_1_103 200 886
scaffold_1_103 966 1931

scaffold_1_104 200 485
scaffold_1_104 556 2927

scaffold_1_105 200 390
scaffold_1_105 601 1243

scaffold_1_106 200 655
scaffold_1_106 733 1383

scaffold_1_107 200 267
scaffold_1_107 479 506
scaffold_1_107 769 966
scaffold_1_107 1073 1207
scaffold_1_107 1357 1515

scaffold_1_108 200 1202
scaffold_1_108 1280 1852
scaffold_1_108 1933 1961

scaffold_1_109 200 204
scaffold_1_109 762 786
scaffold_1_109 2123 2284
scaffold_1_109 2381 3838

scaffold_1_110 200 821
scaffold_1_110 891 1252

scaffold_1_111 200 292
scaffold_1_111 361 407
scaffold_1_111 474 648
scaffold_1_111 699 774
scaffold_1_111 848 951

scaffold_1_112 200 227
scaffold_1_112 295 375
scaffold_1_112 457 1502

scaffold_1_113 200 245
scaffold_1_113 317 459
scaffold_1_113 536 1590
scaffold_1_113 1710 2103

scaffold_1_114 200 219
scaffold_1_114 322 1357

scaffold_1_115 200 286
scaffold_1_115 373 559
scaffold_1_115 692 1065

scaffold_1_116 200 1118
scaffold_1_116 2056 2123
scaffold_1_116 2251 2328

scaffold_1_117 200 374
scaffold_1_117 428 1215
scaffold_1_117 1277 1873

scaffold_1_118 200 1617
scaffold_1_118 2003 2465

scaffold_1_119 200 490
scaffold_1_119 557 1071
scaffold_1_119 1134 3951

scaffold_1_120 200 1064
scaffold_1_120 1150 1449
scaffold_1_120 1545 1926
scaffold_1_120 2012 2402

scaffold_1_121 200 213
scaffold_1_121 282 418
scaffold_1_121 473 2159
scaffold_1_121 2704 2827
scaffold_1_121 3306 3317
scaffold_1_121 3768 3990
scaffold_1_121 4339 4408
scaffold_1_121 4791 4836
scaffold_1_121 4905 5066

scaffold_1_122 200 1048

scaffold_1_123 200 382
scaffold_1_123 438 3302

scaffold_1_124 200 357
scaffold_1_124 452 2214
scaffold_1_124 2293 4364

scaffold_1_125 200 1324

scaffold_1_126 200 217
scaffold_1_126 333 490
scaffold_1_126 585 852

scaffold_1_127 200 974
scaffold_1_127 1151 1363
scaffold_1_127 1510 2003

scaffold_1_128 200 329
scaffold_1_128 410 2331

scaffold_1_129 200 1897

scaffold_1_130 200 362
scaffold_1_130 422 547
scaffold_1_130 656 863
scaffold_1_130 1200 1966
scaffold_1_130 2092 2257
scaffold_1_130 2337 2889

scaffold_1_131 200 359
scaffold_1_131 499 1304

scaffold_1_132 200 463
scaffold_1_132 583 882

scaffold_1_133 200 233
scaffold_1_133 389 470
scaffold_1_133 513 1869
scaffold_1_133 1977 2157
scaffold_1_133 2229 3382
scaffold_1_133 3467 3634
scaffold_1_133 4265 5113

scaffold_1_134 200 1018

scaffold_1_135 200 245
scaffold_1_135 323 1680
scaffold_1_135 1771 1921
scaffold_1_135 1986 2104

scaffold_1_136 200 1099
scaffold_1_136 1187 1334
scaffold_1_136 1407 1714

scaffold_1_137 200 308
scaffold_1_137 546 1135
scaffold_1_137 1219 1332
scaffold_1_137 1413 1931

scaffold_1_138 200 281
scaffold_1_138 351 2789
scaffold_1_138 2866 2974
scaffold_1_138 3034 3634

scaffold_1_139 200 419
scaffold_1_139 513 1212
scaffold_1_139 1339 1643
scaffold_1_139 1731 1786

scaffold_1_140 200 1564

scaffold_1_141 200 208
scaffold_1_141 1006 1015
scaffold_1_141 1054 1069
scaffold_1_141 1580 2466
scaffold_1_141 2511 2638
scaffold_1_141 2709 2951
scaffold_1_141 3682 3687

scaffold_1_142 200 439
scaffold_1_142 518 1303

scaffold_1_143 200 4027

scaffold_1_144 200 224
scaffold_1_144 277 312
scaffold_1_144 395 784
scaffold_1_144 859 939
scaffold_1_144 1019 1152

scaffold_1_145 200 324
scaffold_1_145 391 608
scaffold_1_145 668 1266

scaffold_1_146 200 1752
scaffold_1_146 1848 1911
scaffold_1_146 1970 2062
scaffold_1_146 2134 2305
scaffold_1_146 2362 2714

scaffold_1_147 200 2455

scaffold_1_148 200 2398

scaffold_1_149 200 277
scaffold_1_149 378 2095
scaffold_1_149 2144 2147

scaffold_1_150 200 439
scaffold_1_150 558 1724

scaffold_1_151 200 6676
scaffold_1_151 7228 7653
scaffold_1_151 7719 8687

scaffold_1_152 200 455
scaffold_1_152 534 714
scaffold_1_152 768 1860

scaffold_1_153 200 428
scaffold_1_153 734 927
scaffold_1_153 998 1084

scaffold_1_154 200 3229

scaffold_1_155 200 338
scaffold_1_155 413 2199

scaffold_1_156 200 2804
scaffold_1_156 2864 3408

scaffold_1_157 200 1726

scaffold_1_158 200 383
scaffold_1_158 465 583
scaffold_1_158 682 1536

scaffold_1_159 200 410
scaffold_1_159 524 2334

scaffold_1_160 200 552
scaffold_1_160 1163 1172
scaffold_1_160 1239 1252
scaffold_1_160 1525 1531

scaffold_1_161 200 416
scaffold_1_161 534 653
scaffold_1_161 766 954
scaffold_1_161 1074 1177

scaffold_1_162 200 1441

scaffold_1_163 200 441
scaffold_1_163 527 721
scaffold_1_163 798 1244
scaffold_1_163 1359 2007

scaffold_1_164 200 289
scaffold_1_164 376 1224
scaffold_1_164 1331 1529
scaffold_1_164 1626 1824
scaffold_1_164 2024 2049
scaffold_1_164 2352 2424
scaffold_1_164 2517 2550

scaffold_1_165 200 292
scaffold_1_165 374 430
scaffold_1_165 517 2541

scaffold_1_166 200 299
scaffold_1_166 424 471
scaffold_1_166 553 2177

scaffold_1_167 200 213
scaffold_1_167 404 562
scaffold_1_167 659 2831

scaffold_1_168 200 787
scaffold_1_168 859 2322

scaffold_1_169 200 1468

scaffold_1_170 200 1713
scaffold_1_170 1807 2086

scaffold_1_171 200 742
scaffold_1_171 823 1531
scaffold_1_171 1678 2447

scaffold_1_172 200 1516

scaffold_1_173 200 304
scaffold_1_173 372 3309
scaffold_1_173 3377 3531

scaffold_1_174 200 1225

scaffold_1_175 200 466
scaffold_1_175 618 864
scaffold_1_175 938 1389
scaffold_1_175 1516 1605

scaffold_1_176 200 220
scaffold_1_176 298 381
scaffold_1_176 511 1959

scaffold_1_177 200 272
scaffold_1_177 391 947
scaffold_1_177 1041 1157

scaffold_1_178 200 259
scaffold_1_178 330 1697
scaffold_1_178 1809 1940

scaffold_1_179 200 445
scaffold_1_179 499 3609

scaffold_1_180 200 664
scaffold_1_180 751 2974
scaffold_1_180 3041 4131

scaffold_1_181 200 361
scaffold_1_181 438 532
scaffold_1_181 600 689
scaffold_1_181 760 1187
scaffold_1_181 1252 1802

scaffold_1_182 200 609
scaffold_1_182 693 870
scaffold_1_182 951 2059
scaffold_1_182 2168 2342

scaffold_1_183 200 4165

scaffold_1_184 200 321
scaffold_1_184 411 501
scaffold_1_184 593 965
scaffold_1_184 1064 1502
scaffold_1_184 1631 1847

scaffold_1_185 200 224
scaffold_1_185 517 2057

scaffold_1_186 200 271
scaffold_1_186 390 1373

scaffold_1_187 200 574
scaffold_1_187 718 2440
scaffold_1_187 2496 2692

scaffold_1_188 200 278
scaffold_1_188 381 476
scaffold_1_188 591 784
scaffold_1_188 875 1243

scaffold_1_189 200 782
scaffold_1_189 922 1409
scaffold_1_189 1523 1860
scaffold_1_189 1985 3203

scaffold_1_190 200 263
scaffold_1_190 346 881
scaffold_1_190 998 1912

scaffold_1_191 200 2074

scaffold_1_192 200 379
scaffold_1_192 473 853

scaffold_1_193 200 217
scaffold_1_193 415 469
scaffold_1_193 893 916
scaffold_1_193 1385 1408
scaffold_1_193 3094 3115
scaffold_1_193 3176 3590
scaffold_1_193 3740 4183

scaffold_1_194 200 1075
scaffold_1_194 1144 1336
scaffold_1_194 1383 1856
scaffold_1_194 1919 2034
scaffold_1_194 2089 2160
scaffold_1_194 2235 2459
scaffold_1_194 2533 2636
scaffold_1_194 2710 2968
scaffold_1_194 3018 3160
scaffold_1_194 3221 3825
scaffold_1_194 3884 4680

scaffold_1_195 200 216
scaffold_1_195 421 676

scaffold_1_196 200 814
scaffold_1_196 879 3107

scaffold_1_197 200 312
scaffold_1_197 407 602
scaffold_1_197 692 1073
scaffold_1_197 1190 1566

scaffold_1_198 200 601
scaffold_1_198 736 1161

scaffold_1_199 200 509
scaffold_1_199 626 1329

scaffold_1_200 200 234
scaffold_1_200 442 585
scaffold_1_200 672 1137

scaffold_1_201 200 271
scaffold_1_201 344 508
scaffold_1_201 715 1167
scaffold_1_201 1252 1392
scaffold_1_201 1458 1565

scaffold_1_202 200 428
scaffold_1_202 502 2123

scaffold_1_203 200 304
scaffold_1_203 358 3615
scaffold_1_203 3694 3819

scaffold_1_204 200 613
scaffold_1_204 668 1000

scaffold_1_205 200 404
scaffold_1_205 461 513
scaffold_1_205 671 678
scaffold_1_205 741 834
scaffold_1_205 888 1034
scaffold_1_205 1090 1141
scaffold_1_205 1214 1635
scaffold_1_205 1700 1984

scaffold_1_206 200 229
scaffold_1_206 321 399
scaffold_1_206 483 799

scaffold_1_207 200 261
scaffold_1_207 353 417
scaffold_1_207 495 574
scaffold_1_207 641 1345
scaffold_1_207 1431 2048

scaffold_1_208 200 267
scaffold_1_208 382 544
scaffold_1_208 743 853
scaffold_1_208 976 1633
scaffold_1_208 1691 2711
scaffold_1_208 2770 2849
scaffold_1_208 2901 3060
scaffold_1_208 3150 3510

scaffold_1_209 200 1129

scaffold_1_210 200 1180
scaffold_1_210 1312 1893

scaffold_1_211 200 1906

scaffold_1_212 200 496
scaffold_1_212 555 1031

scaffold_1_213 200 1347
scaffold_1_213 1393 1408
scaffold_1_213 1949 1969
scaffold_1_213 2024 2118
scaffold_1_213 2191 3850

scaffold_1_214 200 242
scaffold_1_214 355 522
scaffold_1_214 602 1314

scaffold_1_215 200 306
scaffold_1_215 365 1539
scaffold_1_215 1607 1622
scaffold_1_215 2607 2753
scaffold_1_215 2865 2880
scaffold_1_215 3169 3267

scaffold_1_216 200 270
scaffold_1_216 310 322
scaffold_1_216 430 598
scaffold_1_216 812 938
scaffold_1_216 1110 1127
scaffold_1_216 1900 1939
scaffold_1_216 2000 2156
scaffold_1_216 2565 2599
scaffold_1_216 2838 2862
scaffold_1_216 2969 2990
scaffold_1_216 3966 3985
scaffold_1_216 4046 4201
scaffold_1_216 4412 4613
scaffold_1_216 4695 4711
scaffold_1_216 4870 4888
scaffold_1_216 4950 5207
scaffold_1_216 5279 5732

scaffold_1_217 200 262
scaffold_1_217 629 639
scaffold_1_217 894 916
scaffold_1_217 1343 1371
scaffold_1_217 1673 1688
scaffold_1_217 1905 1972
scaffold_1_217 2079 2128
scaffold_1_217 2181 2202
scaffold_1_217 2331 2622
scaffold_1_217 2687 2855
scaffold_1_217 2912 3136
scaffold_1_217 3201 3591

scaffold_1_218 200 362
scaffold_1_218 421 492
scaffold_1_218 550 728

scaffold_1_219 200 255
scaffold_1_219 306 598
scaffold_1_219 648 706

scaffold_1_220 200 399
scaffold_1_220 464 566
scaffold_1_220 621 1515
scaffold_1_220 1583 2142
scaffold_1_220 2297 3223

scaffold_1_221 200 1057

scaffold_1_222 200 210
scaffold_1_222 265 2674

scaffold_1_223 200 284
scaffold_1_223 340 576
scaffold_1_223 633 743
scaffold_1_223 808 1586
scaffold_1_223 1646 1879
scaffold_1_223 1950 2051

scaffold_1_224 200 327
scaffold_1_224 388 401
scaffold_1_224 454 516
scaffold_1_224 570 664
scaffold_1_224 726 817
scaffold_1_224 873 1014
scaffold_1_224 1066 1224
scaffold_1_224 1280 1615
scaffold_1_224 1670 1768

scaffold_1_225 200 470
scaffold_1_225 537 772
scaffold_1_225 827 1471

scaffold_1_226 200 215
scaffold_1_226 314 563
scaffold_1_226 625 863
scaffold_1_226 939 2068

scaffold_1_227 200 207
scaffold_1_227 664 763
scaffold_1_227 838 846
scaffold_1_227 900 1542
scaffold_1_227 1655 1723
scaffold_1_227 2985 4348
scaffold_1_227 4408 4581

scaffold_1_228 200 230
scaffold_1_228 327 409
scaffold_1_228 524 592
scaffold_1_228 657 749
scaffold_1_228 887 994

scaffold_1_229 200 276
scaffold_1_229 376 591
scaffold_1_229 678 978

scaffold_1_230 200 253
scaffold_1_230 392 416
scaffold_1_230 457 528
scaffold_1_230 660 904
scaffold_1_230 975 1093
scaffold_1_230 1162 1219
scaffold_1_230 1278 1338
scaffold_1_230 1553 1570
scaffold_1_230 1652 1764
scaffold_1_230 1872 1897
scaffold_1_230 1999 2023
scaffold_1_230 2186 2195
scaffold_1_230 2385 2403
scaffold_1_230 2818 2831
scaffold_1_230 2970 3022
scaffold_1_230 3993 4793

scaffold_1_231 200 556
scaffold_1_231 660 760
scaffold_1_231 913 1918
scaffold_1_231 2025 2237

scaffold_1_232 200 604
scaffold_1_232 698 1161
scaffold_1_232 1242 1836

scaffold_1_233 200 382
scaffold_1_233 479 698
scaffold_1_233 770 945
scaffold_1_233 1035 1466
scaffold_1_233 1539 3610
scaffold_1_233 3675 3882

scaffold_1_234 200 3004
scaffold_1_234 3056 3406

scaffold_1_235 200 333
scaffold_1_235 389 733
scaffold_1_235 786 4803

scaffold_1_236 200 229
scaffold_1_236 281 330
scaffold_1_236 383 702
scaffold_1_236 755 2653
scaffold_1_236 2708 3831
scaffold_1_236 3900 4142

scaffold_1_237 200 745
scaffold_1_237 822 1097

scaffold_1_238 200 1981
scaffold_1_238 2083 2159
scaffold_1_238 2230 2277
scaffold_1_238 2372 2695
scaffold_1_238 3394 3545
scaffold_1_238 4719 4755
scaffold_1_238 5315 5325
scaffold_1_238 5937 6091

scaffold_1_239 200 1945

scaffold_1_240 200 237
scaffold_1_240 332 455
scaffold_1_240 702 853
scaffold_1_240 4385 4395
scaffold_1_240 4852 4863
scaffold_1_240 5619 5629

scaffold_1_241 200 330
scaffold_1_241 396 415
scaffold_1_241 834 2737

scaffold_1_242 200 437
scaffold_1_242 595 806

scaffold_1_243 200 823

scaffold_1_244 200 313
scaffold_1_244 378 515
scaffold_1_244 632 995
scaffold_1_244 1047 1678
scaffold_1_244 1744 1908

scaffold_1_245 200 1291

scaffold_1_246 200 315
scaffold_1_246 654 714
scaffold_1_246 779 890
scaffold_1_246 976 2039

scaffold_1_247 200 379
scaffold_1_247 482 757
scaffold_1_247 887 1234

scaffold_1_248 200 1015

scaffold_1_249 200 236
scaffold_1_249 326 384
scaffold_1_249 455 1534
scaffold_1_249 1610 1696

scaffold_1_250 200 252
scaffold_1_250 514 817
scaffold_1_250 876 986
scaffold_1_250 1054 1443
scaffold_1_250 1542 1799
scaffold_1_250 1871 2551

scaffold_1_251 200 214
scaffold_1_251 287 436
scaffold_1_251 543 878
scaffold_1_251 943 1104
scaffold_1_251 1166 2041
scaffold_1_251 2140 2160

scaffold_1_252 200 223
scaffold_1_252 430 559
scaffold_1_252 631 708
scaffold_1_252 857 1371

scaffold_1_253 200 220
scaffold_1_253 317 835

scaffold_1_254 200 983
scaffold_1_254 1060 1187

scaffold_1_255 200 1143
scaffold_1_255 1207 2710
scaffold_1_255 2775 4484

scaffold_1_256 200 252
scaffold_1_256 477 658
scaffold_1_256 760 842
scaffold_1_256 954 1350
scaffold_1_256 1469 1628
scaffold_1_256 1702 1852
scaffold_1_256 2008 2073
scaffold_1_256 2178 2292
scaffold_1_256 2446 2637
scaffold_1_256 2765 2835
scaffold_1_256 2917 2948
scaffold_1_256 3028 3040

scaffold_1_257 200 497
scaffold_1_257 567 1871
scaffold_1_257 1942 2015

scaffold_1_258 200 333
scaffold_1_258 509 654
scaffold_1_258 722 1690
scaffold_1_258 1750 1857
scaffold_1_258 2359 2487
scaffold_1_258 2556 2717
scaffold_1_258 2787 2827

scaffold_1_259 200 790
scaffold_1_259 1036 1216
scaffold_1_259 1297 1632
scaffold_1_259 1722 1750

scaffold_1_260 200 1768

scaffold_1_261 200 271
scaffold_1_261 440 511
scaffold_1_261 572 1096

scaffold_1_262 200 239
scaffold_1_262 478 602
scaffold_1_262 777 898
scaffold_1_262 1004 1112

scaffold_1_263 200 227
scaffold_1_263 610 1428
scaffold_1_263 1474 1872
scaffold_1_263 1935 2008
scaffold_1_263 2073 3773
scaffold_1_263 3857 3919

scaffold_1_264 200 3316

scaffold_1_265 200 1372

scaffold_1_266 200 251
scaffold_1_266 392 490
scaffold_1_266 549 745

scaffold_1_267 200 207
scaffold_1_267 948 2097

scaffold_1_268 200 223
scaffold_1_268 495 630
scaffold_1_268 722 775
scaffold_1_268 839 1097
scaffold_1_268 1176 1314

scaffold_1_269 200 811

scaffold_1_270 200 536
scaffold_1_270 603 1575
scaffold_1_270 1636 1642

scaffold_1_271 200 346
scaffold_1_271 487 500
scaffold_1_271 559 570
