39550at5125	scaffold_1	3426710	3438030
4828at5125	scaffold_6	206337	218933
4828at5125	scaffold_2	1841561	1853917
7475at5125	scaffold_2	1858320	1870143
43904at5125	scaffold_5	489675	500237
43904at5125	scaffold_4	1157045	1167664
43904at5125	scaffold_2	1467507	1477866
13988at5125	scaffold_4	3060707	3101624
13988at5125	scaffold_5	28621	39988
5153at5125	scaffold_3	3368073	3381028
31057at5125	scaffold_1	4853499	4864629
58740at5125	scaffold_6	1201047	1211605
36238at5125	scaffold_5	3632762	3643685
3683at5125	scaffold_3	788731	801936
19425at5125	scaffold_1	1580993	1592720
3522at5125	scaffold_3	955257	967491
12396at5125	scaffold_2	4511734	4522894
12396at5125	scaffold_6	3241380	3252509
142at5125	scaffold_4	277448	295339
37320at5125	scaffold_6	2052931	2063853
31117at5125	scaffold_3	2460725	2472140
31117at5125	scaffold_4	2075720	2086696
31117at5125	scaffold_1	3900472	3911967
22782at5125	scaffold_1	5078907	5090446
52075at5125	scaffold_5	1452477	1463370
3281at5125	scaffold_3	1180373	1194381
7658at5125	scaffold_1	2756869	2769743
4887at5125	scaffold_4	3432510	3446765
50082at5125	scaffold_1	1936045	1946763
53264at5125	scaffold_6	2696596	2707310
28048at5125	scaffold_1	5017378	5028827
45322at5125	scaffold_4	321176	331859
53046at5125	scaffold_2	4193577	4204272
1510at5125	scaffold_7	1300832	1315313
5399at5125	scaffold_1	1146515	1158980
53260at5125	scaffold_5	627872	638396
9409at5125	scaffold_4	1993240	2006113
56115at5125	scaffold_3	4690381	4701197
9638at5125	scaffold_1	925361	937297
18825at5125	scaffold_3	2019755	2031296
24215at5125	scaffold_3	1623404	1634606
24215at5125	scaffold_1	2419137	2430234
24215at5125	scaffold_6	364140	375150
21705at5125	scaffold_2	1357074	1368633
21705at5125	scaffold_1	2701632	2712777
57449at5125	scaffold_1	5915101	5925689
7192at5125	scaffold_7	321166	332890
46859at5125	scaffold_1	1207148	1218160
46859at5125	scaffold_4	1674271	1684705
2219at5125	scaffold_2	4990402	5003953
1331at5125	scaffold_5	802362	817206
10595at5125	scaffold_4	2358307	2370491
10595at5125	scaffold_2	1656915	1668793
42297at5125	scaffold_1	4154422	4165492
52281at5125	scaffold_6	3846032	3857028
52849at5125	scaffold_2	5693260	5704418
8652at5125	scaffold_4	1955997	1968264
8652at5125	scaffold_7	3097010	3130635
55700at5125	scaffold_2	3697266	3707786
4784at5125	scaffold_5	330983	344132
7776at5125	scaffold_2	2424308	2437016
29940at5125	scaffold_3	1149517	1161116
53050at5125	scaffold_1	5170974	5181745
25990at5125	scaffold_1	2423851	2435239
25990at5125	scaffold_5	4060913	4071653
13055at5125	scaffold_6	2250495	2262009
6190at5125	scaffold_1	5849527	5862270
6190at5125	scaffold_5	3030157	3043010
28586at5125	scaffold_5	877146	889403
39476at5125	scaffold_2	3449817	3460794
48680at5125	scaffold_2	1607829	1618536
12190at5125	scaffold_3	2118821	2130839
12190at5125	scaffold_4	3513884	3525859
12190at5125	scaffold_6	1343563	1355400
51080at5125	scaffold_7	317133	327771
13949at5125	scaffold_6	1093073	1104998
45220at5125	scaffold_7	2612254	2622984
24298at5125	scaffold_3	1997270	2009615
45828at5125	scaffold_1	1583478	1594321
13339at5125	scaffold_5	3334249	3346464
18744at5125	scaffold_6	2132556	2144451
9293at5125	scaffold_5	547287	560067
25352at5125	scaffold_2	2137221	2148720
49246at5125	scaffold_6	3104878	3115741
3690at5125	scaffold_1	3448382	3462082
40359at5125	scaffold_6	3634631	3645542
8760at5125	scaffold_3	3188588	3200900
8760at5125	scaffold_2	2428382	2440442
8760at5125	scaffold_6	3689829	3701511
32284at5125	scaffold_3	1022969	1034712
17187at5125	scaffold_3	1064786	1076090
949at5125	scaffold_1	1156253	1169255
38175at5125	scaffold_2	3631339	3642427
14194at5125	scaffold_1	1520054	1532219
26010at5125	scaffold_2	5180705	5192211
26010at5125	scaffold_1	5667932	5678813
26010at5125	scaffold_3	1628643	1639559
2163at5125	scaffold_3	3271211	3282377
25909at5125	scaffold_4	3774190	3785442
25909at5125	scaffold_6	3717398	3728471
25909at5125	scaffold_2	2507082	2518200
41443at5125	scaffold_1	6541683	6552305
11992at5125	scaffold_1	442113	453866
7743at5125	scaffold_3	1641487	1654274
7743at5125	scaffold_5	2158250	2169908
40998at5125	scaffold_3	2319132	2329893
28511at5125	scaffold_5	2269505	2280611
28511at5125	scaffold_2	3281645	3292758
3697at5125	scaffold_5	1269278	1282759
3346at5125	scaffold_1	890562	910910
36547at5125	scaffold_2	4176384	4187784
8597at5125	scaffold_6	2268104	2279940
8597at5125	scaffold_3	4005394	4017024
40683at5125	scaffold_4	2874104	2885206
40683at5125	scaffold_2	300745	311371
30133at5125	scaffold_3	1510303	1521736
56635at5125	scaffold_5	3281909	3292317
36077at5125	scaffold_1	4165289	4176382
58221at5125	scaffold_2	2865663	2876097
37211at5125	scaffold_3	1965433	1976853
25777at5125	scaffold_3	4043852	4054847
25777at5125	scaffold_2	2802306	2813235
25777at5125	scaffold_7	743581	754483
10062at5125	scaffold_2	1589038	1600018
35445at5125	scaffold_6	1629762	1641504
54934at5125	scaffold_1	999039	1009548
7709at5125	scaffold_6	304521	316146
24854at5125	scaffold_4	2453750	2464937
14000at5125	scaffold_3	4201242	4212900
434at5125	scaffold_3	1548871	1620834
11898at5125	scaffold_1	1725036	1737121
14852at5125	scaffold_2	4759075	4771045
9541at5125	scaffold_1	4170747	4183167
